c_fd_code,c_report_date,c_bd_code,c_bd_type,c_style,c_notice_date,c_bd_inner_code,c_bd_name,c_hold_num,c_hold_value,c_nav_ratio,c_is_stat
000143,2025-09-30,127049,2,03,2025-10-27,1002822669,希望转2,,205076325.780000,1.160000,-1
000143,2025-09-30,127086,2,03,2025-10-27,1003498021,恒邦转债,,181563724.560000,1.030000,-1
000143,2025-09-30,127089,2,03,2025-10-27,1003535103,晶澳转债,,161048522.280000,0.910000,-1
000143,2025-09-30,113045,2,03,2025-10-27,1002562507,环旭转债,,156657354.930000,0.890000,-1
000143,2025-09-30,110085,2,03,2025-10-27,1002953491,通22转债,,149940613.200000,0.850000,-1
000143,2025-09-30,113056,2,03,2025-10-27,1002985644,重银转债,,148298078.780000,0.840000,-1
000143,2025-09-30,113058,2,03,2025-10-27,1002990981,友发转债,,134233373.080000,0.760000,-1
000143,2025-09-30,113661,2,03,2025-10-27,1003299178,福22转债,,128965773.620000,0.730000,-1
000143,2025-09-30,127030,2,03,2025-10-27,1002583657,盛虹转债,,122180884.070000,0.690000,-1
000143,2025-09-30,113691,2,03,2025-10-27,1003984170,和邦转债,,114849318.390000,0.650000,-1
000143,2025-09-30,123119,2,03,2025-10-27,1002699492,康泰转2,,102510335.620000,0.580000,-1
000143,2025-09-30,110093,2,03,2025-10-27,1003415985,神马转债,,99970904.310000,0.560000,-1
000143,2025-09-30,113632,2,03,2025-10-27,1002840929,鹤21转债,,99954590.310000,0.560000,-1
000143,2025-09-30,113623,2,03,2025-10-27,1002603553,凤21转债,,88201262.430000,0.500000,-1
000143,2025-09-30,123216,2,03,2025-10-27,1003554605,科顺转债,,78731705.390000,0.440000,-1
000143,2025-09-30,127061,2,03,2025-10-27,1003062868,美锦转债,,78105073.190000,0.440000,-1
000143,2025-09-30,113047,2,03,2025-10-27,1002604457,旗滨转债,,77116422.050000,0.440000,-1
000143,2025-09-30,113062,2,03,2025-10-27,1003235788,常银转债,,71762051.550000,0.410000,-1
000143,2025-09-30,118024,2,03,2025-10-27,1003269766,冠宇转债,,73075243.110000,0.410000,-1
000143,2025-09-30,113685,2,03,2025-10-27,1003849464,升24转债,,68519751.420000,0.390000,-1
000143,2025-09-30,123247,2,03,2025-10-27,1003911119,万凯转债,,68920130.130000,0.390000,-1
000143,2025-09-30,127024,2,03,2025-10-27,1002427099,盈峰转债,,68341904.850000,0.390000,-1
000143,2025-09-30,113042,2,03,2025-10-27,1002520954,上银转债,,67197957.020000,0.380000,-1
000143,2025-09-30,113652,2,03,2025-10-27,1003155371,伟22转债,,63975846.850000,0.360000,-1
000143,2025-09-30,110082,2,03,2025-10-27,1002819349,宏发转债,,64551058.870000,0.360000,-1
000143,2025-09-30,113052,2,03,2025-10-27,1002887513,兴业转债,,62777956.010000,0.350000,-1
000143,2025-09-30,113648,2,03,2025-10-27,1003065620,巨星转债,,61964045.500000,0.350000,-1
000143,2025-09-30,110086,2,03,2025-10-27,1003064622,精工转债,,60878614.420000,0.340000,-1
000143,2025-09-30,123158,2,03,2025-10-27,1003244611,宙邦转债,,60466882.350000,0.340000,-1
000143,2025-09-30,127070,2,03,2025-10-27,1003197915,大中转债,,58467976.170000,0.330000,-1
000143,2025-09-30,123254,2,03,2025-10-27,1004175088,亿纬转债,,58009436.100000,0.330000,-1
000143,2025-09-30,113053,2,03,2025-10-27,1002894415,隆22转债,,56402882.390000,0.320000,-1
000143,2025-09-30,111019,2,03,2025-10-27,1003804943,宏柏转债,,55233690.420000,0.310000,-1
000143,2025-09-30,127103,2,03,2025-10-27,1003692212,东南转债,,55738562.230000,0.310000,-1
000143,2025-09-30,127040,2,03,2025-10-27,1002686590,国泰转债,,54627293.080000,0.310000,-1
000143,2025-09-30,113663,2,03,2025-10-27,1003302918,新化转债,,55483984.070000,0.310000,-1
000143,2025-09-30,113675,2,03,2025-10-27,1003560710,新23转债,,53462563.820000,0.300000,-1
000143,2025-09-30,113655,2,03,2025-10-27,1003187622,欧22转债,,51782306.960000,0.290000,-1
000143,2025-09-30,113681,2,03,2025-10-27,1003689810,镇洋转债,,50022328.440000,0.280000,-1
000143,2025-09-30,127050,2,03,2025-10-27,1002836258,麒麟转债,,46391000.500000,0.260000,-1
000143,2025-09-30,127082,2,03,2025-10-27,1003410714,亚科转债,,45259069.470000,0.260000,-1
000143,2025-09-30,118000,2,03,2025-10-27,1002550590,嘉元转债,,44478966.180000,0.250000,-1
000143,2025-09-30,123233,2,03,2025-10-27,1003660547,凯盛转债,,44833978.450000,0.250000,-1
000143,2025-09-30,123178,2,03,2025-10-27,1003406442,花园转债,,41757361.140000,0.240000,-1
000143,2025-09-30,113627,2,03,2025-10-27,1002699508,太平转债,,43095736.830000,0.240000,-1
000143,2025-09-30,127056,2,03,2025-10-27,1002954710,中特转债,,40763865.600000,0.230000,-1
000143,2025-09-30,128137,2,03,2025-10-27,1002427098,洁美转债,,41048203.680000,0.230000,-1
000143,2025-09-30,127020,2,03,2025-10-27,1002308020,中金转债,,38808315.000000,0.220000,-1
000143,2025-09-30,113653,2,03,2025-10-27,1003159303,永22转债,,39528539.640000,0.220000,-1
000143,2025-09-30,127073,2,03,2025-10-27,1003243681,天赐转债,,36387614.900000,0.210000,-1
000143,2025-09-30,118035,2,03,2025-10-27,1003498015,国力转债,,37969315.000000,0.210000,-1
000143,2025-09-30,123085,2,03,2025-10-27,1002476825,万顺转2,,33505914.450000,0.190000,-1
000143,2025-09-30,118008,2,03,2025-10-27,1003127442,海优转债,,33293521.940000,0.190000,-1
000143,2025-09-30,123183,2,03,2025-10-27,1003421898,海顺转债,,33561967.930000,0.190000,-1
000143,2025-09-30,113658,2,03,2025-10-27,1003237127,密卫转债,,31649877.650000,0.180000,-1
000143,2025-09-30,111018,2,03,2025-10-27,1003686260,华康转债,,31433228.090000,0.180000,-1
000143,2025-09-30,113640,2,03,2025-10-27,1002945677,苏利转债,,31491003.800000,0.180000,-1
000143,2025-09-30,118029,2,03,2025-10-27,1003328766,富淼转债,,29575733.040000,0.170000,-1
000143,2025-09-30,123076,2,03,2025-10-27,1002445844,强力转债,,30626447.750000,0.170000,-1
000143,2025-09-30,118042,2,03,2025-10-27,1003558168,奥维转债,,28806871.430000,0.160000,-1
000143,2025-09-30,118041,2,03,2025-10-27,1003544932,星球转债,,25989718.100000,0.150000,-1
000143,2025-09-30,128135,2,03,2025-10-27,1002413820,洽洽转债,,26195642.720000,0.150000,-1
000143,2025-09-30,123212,2,03,2025-10-27,1003543207,立中转债,,26237352.740000,0.150000,-1
000143,2025-09-30,113654,2,03,2025-10-27,1003186463,永02转债,,26962183.960000,0.150000,-1
000143,2025-09-30,123214,2,03,2025-10-27,1003544923,东宝转债,,26248632.620000,0.150000,-1
000143,2025-09-30,127078,2,03,2025-10-27,1003327431,优彩转债,,26114434.190000,0.150000,-1
000143,2025-09-30,113649,2,03,2025-10-27,1003129463,丰山转债,,26678575.560000,0.150000,-1
000143,2025-09-30,123197,2,03,2025-10-27,1003467921,光力转债,,24144495.920000,0.140000,-1
000143,2025-09-30,118049,2,03,2025-10-27,1003904140,汇成转债,,24532003.110000,0.140000,-1
000143,2025-09-30,127069,2,03,2025-10-27,1003195188,小熊转债,,25292088.570000,0.140000,-1
000143,2025-09-30,113667,2,03,2025-10-27,1003417091,春23转债,,25506119.900000,0.140000,-1
000143,2025-09-30,113659,2,03,2025-10-27,1003263204,莱克转债,,24271287.950000,0.140000,-1
000143,2025-09-30,118039,2,03,2025-10-27,1003537096,煜邦转债,,24206156.800000,0.140000,-1
000143,2025-09-30,113643,2,03,2025-10-27,1002987886,风语转债,,23184269.920000,0.130000,-1
000143,2025-09-30,111005,2,03,2025-10-27,1003127341,富春转债,,22830149.610000,0.130000,-1
000143,2025-09-30,110081,2,03,2025-10-27,1002724770,闻泰转债,,21621865.040000,0.120000,-1
000143,2025-09-30,110064,2,03,2025-10-27,1002092330,建工转债,,21890432.560000,0.120000,-1
000143,2025-09-30,127022,2,03,2025-10-27,1002411483,恒逸转债,,19861235.640000,0.110000,-1
000143,2025-09-30,127019,2,03,2025-10-27,1002304357,国城转债,,19127889.800000,0.110000,-1
000143,2025-09-30,128141,2,03,2025-10-27,1002481962,旺能转债,,17221702.500000,0.100000,-1
000143,2025-09-30,118036,2,03,2025-10-27,1003509979,力合转债,,18261442.910000,0.100000,-1
000143,2025-09-30,118009,2,03,2025-10-27,1003128219,华锐转债,,17099227.610000,0.100000,-1
000143,2025-09-30,113683,2,03,2025-10-27,1003786641,伟24转债,,17388909.450000,0.100000,-1
000143,2025-09-30,123192,2,03,2025-10-27,1003446392,科思转债,,17997239.950000,0.100000,-1
000143,2025-09-30,110075,2,03,2025-10-27,1002410484,南航转债,,17958217.670000,0.100000,-1
000143,2025-09-30,113679,2,03,2025-10-27,1003630621,芯能转债,,17354947.410000,0.100000,-1
000143,2025-09-30,113049,2,03,2025-10-27,1002663874,长汽转债,,15425103.340000,0.090000,-1
000143,2025-09-30,128125,2,03,2025-10-27,1002316831,华阳转债,,16751253.380000,0.090000,-1
000143,2025-09-30,123113,2,03,2025-10-27,1002611123,仙乐转债,,16423788.620000,0.090000,-1
000143,2025-09-30,111010,2,03,2025-10-27,1003291653,立昂转债,,14189724.550000,0.080000,-1
000143,2025-09-30,118034,2,03,2025-10-27,1003451329,晶能转债,,13992316.680000,0.080000,-1
000143,2025-09-30,127098,2,03,2025-10-27,1003657837,欧晶转债,,13559827.620000,0.080000,-1
000143,2025-09-30,123189,2,03,2025-10-27,1003439188,晓鸣转债,,13900827.560000,0.080000,-1
000143,2025-09-30,118038,2,03,2025-10-27,1003533893,金宏转债,,11873367.570000,0.070000,-1
000143,2025-09-30,118037,2,03,2025-10-27,1003526729,上声转债,,12175198.340000,0.070000,-1
000143,2025-09-30,127088,2,03,2025-10-27,1003517003,赫达转债,,13092997.650000,0.070000,-1
000143,2025-09-30,123122,2,03,2025-10-27,1002740386,富瀚转债,,8345844.640000,0.050000,-1
000143,2025-09-30,110076,2,03,2025-10-27,1002424690,华海转债,,8582887.810000,0.050000,-1
000143,2025-09-30,127099,2,03,2025-10-27,1003672139,盛航转债,,9260004.910000,0.050000,-1
000143,2025-09-30,113673,2,03,2025-10-27,1003534980,岱美转债,,8838167.730000,0.050000,-1
000143,2025-09-30,123234,2,03,2025-10-27,1003675661,中能转债,,9274854.680000,0.050000,-1
000143,2025-09-30,127095,2,03,2025-10-27,1003623661,广泰转债,,9719752.050000,0.050000,-1
000143,2025-09-30,127038,2,03,2025-10-27,1002663911,国微转债,,7455958.700000,0.040000,-1
000143,2025-09-30,113636,2,03,2025-10-27,1002875106,甬金转债,,6569406.000000,0.040000,-1
000143,2025-09-30,111000,2,03,2025-10-27,1002643442,起帆转债,,7839751.200000,0.040000,-1
000143,2025-09-30,127081,2,03,2025-10-27,1003405492,中旗转债,,6967837.670000,0.040000,-1
000143,2025-09-30,128144,2,03,2025-10-27,1002557987,利民转债,,5574384.160000,0.030000,-1
000143,2025-09-30,113563,2,03,2025-10-27,1002125096,柳药转债,,6149166.300000,0.030000,-1
000143,2025-09-30,128130,2,03,2025-10-27,1002366567,景兴转债,,3878545.520000,0.020000,-1
000143,2025-09-30,113677,2,03,2025-10-27,1003595339,华懋转债,,3872348.070000,0.020000,-1
000143,2025-09-30,123091,2,03,2025-10-27,1002486448,长海转债,,1524269.760000,0.010000,-1
000143,2025-09-30,127039,2,03,2025-10-27,1002678859,北港转债,,1224612.520000,0.010000,-1
000143,2025-09-30,127027,2,03,2025-10-27,1002471039,能化转债,,1607062.550000,0.010000,-1
000143,2025-09-30,118044,2,03,2025-10-27,1003592477,赛特转债,,888139.860000,0.010000,-1
000143,2025-09-30,118005,2,03,2025-10-27,1002926322,天奈转债,,521375.050000,0.000000,-1
000143,2025-06-30,019749,1,02,2025-08-28,1003885418,24国债15,1774000.000000,179654000.650000,2.530000,-1
000143,2025-06-30,019749,1,05,2025-07-18,1003885418,24国债15,1774000.000000,179654000.650000,2.530000,-1
000143,2025-06-30,127086,1,02,2025-08-28,1003498021,恒邦转债,1160638.000000,147128260.170000,2.070000,-1
000143,2025-06-30,127086,1,05,2025-07-18,1003498021,恒邦转债,1160638.000000,147128260.170000,2.070000,-1
000143,2025-06-30,127086,2,05,2025-07-18,1003498021,恒邦转债,,147128260.170000,2.070000,-1
000143,2025-06-30,127086,2,02,2025-08-28,1003498021,恒邦转债,,147128260.170000,2.070000,-1
000143,2025-06-30,019766,1,05,2025-07-18,1004084471,25国债01,1240000.000000,124546517.270000,1.760000,-1
000143,2025-06-30,019766,1,02,2025-08-28,1004084471,25国债01,1240000.000000,124546517.270000,1.760000,-1
000143,2025-06-30,242392,1,02,2025-08-28,1004132393,25中化Y2,1050000.000000,105538733.420000,1.490000,-1
000143,2025-06-30,242392,1,05,2025-07-18,1004132393,25中化Y2,1050000.000000,105538733.420000,1.490000,-1
000143,2025-06-30,240265,1,02,2025-08-28,1003652446,鲁金KY01,1000000.000000,103380142.470000,1.460000,-1
000143,2025-06-30,240265,1,05,2025-07-18,1003652446,鲁金KY01,1000000.000000,103380142.470000,1.460000,-1
000143,2025-06-30,113641,2,05,2025-07-18,1002953326,华友转债,,97325264.900000,1.370000,-1
000143,2025-06-30,113641,2,02,2025-08-28,1002953326,华友转债,,97325264.900000,1.370000,-1
000143,2025-06-30,127045,2,02,2025-08-28,1002747234,牧原转债,,90777313.980000,1.280000,-1
000143,2025-06-30,127045,2,05,2025-07-18,1002747234,牧原转债,,90777313.980000,1.280000,-1
000143,2025-06-30,113056,2,05,2025-07-18,1002985644,重银转债,,90266451.810000,1.270000,-1
000143,2025-06-30,113056,2,02,2025-08-28,1002985644,重银转债,,90266451.810000,1.270000,-1
000143,2025-06-30,123107,2,02,2025-08-28,1002591125,温氏转债,,89259356.650000,1.260000,-1
000143,2025-06-30,123107,2,05,2025-07-18,1002591125,温氏转债,,89259356.650000,1.260000,-1
000143,2025-06-30,127061,2,02,2025-08-28,1003062868,美锦转债,,71973691.000000,1.010000,-1
000143,2025-06-30,127061,2,05,2025-07-18,1003062868,美锦转债,,71973691.000000,1.010000,-1
000143,2025-06-30,127049,2,02,2025-08-28,1002822669,希望转2,,61303636.520000,0.860000,-1
000143,2025-06-30,127049,2,05,2025-07-18,1002822669,希望转2,,61303636.520000,0.860000,-1
000143,2025-06-30,113042,2,02,2025-08-28,1002520954,上银转债,,60257702.660000,0.850000,-1
000143,2025-06-30,113042,2,05,2025-07-18,1002520954,上银转债,,60257702.660000,0.850000,-1
000143,2025-06-30,113058,2,02,2025-08-28,1002990981,友发转债,,59235571.860000,0.830000,-1
000143,2025-06-30,113058,2,05,2025-07-18,1002990981,友发转债,,59235571.860000,0.830000,-1
000143,2025-06-30,110093,2,02,2025-08-28,1003415985,神马转债,,54318017.820000,0.770000,-1
000143,2025-06-30,110093,2,05,2025-07-18,1003415985,神马转债,,54318017.820000,0.770000,-1
000143,2025-06-30,111019,2,05,2025-07-18,1003804943,宏柏转债,,53285069.500000,0.750000,-1
000143,2025-06-30,111019,2,02,2025-08-28,1003804943,宏柏转债,,53285069.500000,0.750000,-1
000143,2025-06-30,113045,2,02,2025-08-28,1002562507,环旭转债,,52531423.540000,0.740000,-1
000143,2025-06-30,113045,2,05,2025-07-18,1002562507,环旭转债,,52531423.540000,0.740000,-1
000143,2025-06-30,123247,2,02,2025-08-28,1003911119,万凯转债,,52495596.840000,0.740000,-1
000143,2025-06-30,123247,2,05,2025-07-18,1003911119,万凯转债,,52495596.840000,0.740000,-1
000143,2025-06-30,113062,2,02,2025-08-28,1003235788,常银转债,,48627669.180000,0.690000,-1
000143,2025-06-30,113062,2,05,2025-07-18,1003235788,常银转债,,48627669.180000,0.690000,-1
000143,2025-06-30,127050,2,02,2025-08-28,1002836258,麒麟转债,,44648220.060000,0.630000,-1
000143,2025-06-30,127050,2,05,2025-07-18,1002836258,麒麟转债,,44648220.060000,0.630000,-1
000143,2025-06-30,113632,2,02,2025-08-28,1002840929,鹤21转债,,42267701.690000,0.600000,-1
000143,2025-06-30,113632,2,05,2025-07-18,1002840929,鹤21转债,,42267701.690000,0.600000,-1
000143,2025-06-30,123178,2,05,2025-07-18,1003406442,花园转债,,41148464.350000,0.580000,-1
000143,2025-06-30,123178,2,02,2025-08-28,1003406442,花园转债,,41148464.350000,0.580000,-1
000143,2025-06-30,118000,2,05,2025-07-18,1002550590,嘉元转债,,37288616.740000,0.530000,-1
000143,2025-06-30,118000,2,02,2025-08-28,1002550590,嘉元转债,,37288616.740000,0.530000,-1
000143,2025-06-30,113653,2,02,2025-08-28,1003159303,永22转债,,35343231.470000,0.500000,-1
000143,2025-06-30,110082,2,05,2025-07-18,1002819349,宏发转债,,35366283.400000,0.500000,-1
000143,2025-06-30,113685,2,02,2025-08-28,1003849464,升24转债,,35223314.290000,0.500000,-1
000143,2025-06-30,128081,2,05,2025-07-18,1002047868,海亮转债,,35217586.190000,0.500000,-1
000143,2025-06-30,113685,2,05,2025-07-18,1003849464,升24转债,,35223314.290000,0.500000,-1
000143,2025-06-30,123158,2,02,2025-08-28,1003244611,宙邦转债,,35271566.820000,0.500000,-1
000143,2025-06-30,123158,2,05,2025-07-18,1003244611,宙邦转债,,35271566.820000,0.500000,-1
000143,2025-06-30,128081,2,02,2025-08-28,1002047868,海亮转债,,35217586.190000,0.500000,-1
000143,2025-06-30,110082,2,02,2025-08-28,1002819349,宏发转债,,35366283.400000,0.500000,-1
000143,2025-06-30,113653,2,05,2025-07-18,1003159303,永22转债,,35343231.470000,0.500000,-1
000143,2025-06-30,127020,2,05,2025-07-18,1002308020,中金转债,,35009232.360000,0.490000,-1
000143,2025-06-30,127024,2,05,2025-07-18,1002427099,盈峰转债,,34838749.620000,0.490000,-1
000143,2025-06-30,127020,2,02,2025-08-28,1002308020,中金转债,,35009232.360000,0.490000,-1
000143,2025-06-30,127024,2,02,2025-08-28,1002427099,盈峰转债,,34838749.620000,0.490000,-1
000143,2025-06-30,118035,2,05,2025-07-18,1003498015,国力转债,,34197141.500000,0.480000,-1
000143,2025-06-30,118035,2,02,2025-08-28,1003498015,国力转债,,34197141.500000,0.480000,-1
000143,2025-06-30,123216,2,05,2025-07-18,1003554605,科顺转债,,33543518.280000,0.470000,-1
000143,2025-06-30,128133,2,02,2025-08-28,1002390439,奇正转债,,33684300.880000,0.470000,-1
000143,2025-06-30,128133,2,05,2025-07-18,1002390439,奇正转债,,33684300.880000,0.470000,-1
000143,2025-06-30,123216,2,02,2025-08-28,1003554605,科顺转债,,33543518.280000,0.470000,-1
000143,2025-06-30,127077,2,05,2025-07-18,1003307589,华宏转债,,31644444.960000,0.450000,-1
000143,2025-06-30,113663,2,02,2025-08-28,1003302918,新化转债,,31857813.340000,0.450000,-1
000143,2025-06-30,113065,2,05,2025-07-18,1003304007,齐鲁转债,,32000029.320000,0.450000,-1
000143,2025-06-30,113065,2,02,2025-08-28,1003304007,齐鲁转债,,32000029.320000,0.450000,-1
000143,2025-06-30,127077,2,02,2025-08-28,1003307589,华宏转债,,31644444.960000,0.450000,-1
000143,2025-06-30,113663,2,05,2025-07-18,1003302918,新化转债,,31857813.340000,0.450000,-1
000143,2025-06-30,110085,2,02,2025-08-28,1002953491,通22转债,,31272504.640000,0.440000,-1
000143,2025-06-30,113053,2,02,2025-08-28,1002894415,隆22转债,,30953854.740000,0.440000,-1
000143,2025-06-30,113053,2,05,2025-07-18,1002894415,隆22转债,,30953854.740000,0.440000,-1
000143,2025-06-30,110085,2,05,2025-07-18,1002953491,通22转债,,31272504.640000,0.440000,-1
000143,2025-06-30,113640,2,02,2025-08-28,1002945677,苏利转债,,30518356.340000,0.430000,-1
000143,2025-06-30,113640,2,05,2025-07-18,1002945677,苏利转债,,30518356.340000,0.430000,-1
000143,2025-06-30,118027,2,02,2025-08-28,1003302949,宏图转债,,29478239.960000,0.420000,-1
000143,2025-06-30,118027,2,05,2025-07-18,1003302949,宏图转债,,29478239.960000,0.420000,-1
000143,2025-06-30,127052,2,02,2025-08-28,1002886474,西子转债,,28831761.150000,0.410000,-1
