c_trade_date,c_fd_code,c_nav,c_nav_acc,c_nav_adj,c_nav_adj_pre,c_ret_tw,c_ret_tm,c_ret_adj_estab,c_ret_estab,c_ret_ann,c_ret_1w,c_ret_1m,c_ret_3m,c_ret_6m,c_ret_1y,c_ret_2y,c_ret_3y,c_ret_4y,c_ret_5y,c_ret_ytd,c_ret_ly,c_ret_2ya,c_ret_3ya,c_ret_4ya,c_ret_5ya,c_log_ret_adj,c_purchase_status,c_redeem_status,c_ret_1d,c_is_predict,c_ret_1d_raw,c_is_trade
2025-12-06,000004,0.971000,1.181000,1.141636,1.141636,-0.308008,-0.308008,14.163598,-2.900000,1.046313,-0.308008,-2.313883,0.621762,10.466439,21.375000,23.694268,14.639906,6.236324,1.995798,18.995098,3.291139,-2.348578,-12.729234,-0.215285,13.708690,0.000000,开放申购,开放赎回,0.000000,1,,0.000000
2025-12-07,000004,0.971000,1.181000,1.141636,1.141636,-0.308008,-0.308008,14.163598,-2.900000,1.046087,-0.308008,-1.820020,0.621762,10.466439,21.375000,23.852041,15.457788,7.174393,3.188098,18.995098,3.291139,-2.348578,-12.729234,-0.215285,13.708690,0.000000,开放申购,开放赎回,0.000000,1,,0.000000
2025-12-08,000004,0.979000,1.189000,1.151042,1.141636,0.823893,0.513347,15.104184,-2.100000,1.111003,0.616650,-1.011122,0.513347,11.376564,22.375000,24.554707,16.686532,7.228916,4.259851,19.975490,3.291139,-2.348578,-12.729234,-0.215285,13.708690,0.008205,开放申购,开放赎回,0.008239,0,0.008239,1.000000
2025-12-09,000004,0.968000,1.178000,1.138109,1.151042,-0.308960,-0.616016,13.810879,-3.200000,1.021083,0.103413,-2.123357,0.728408,9.750567,20.248447,23.155216,15.101070,4.989154,3.974221,18.627451,3.291139,-2.348578,-12.729234,-0.215285,13.708690,-0.011300,开放申购,开放赎回,-0.011236,0,-0.011236,1.000000
2025-12-10,000004,0.973000,1.183000,1.143987,1.138109,0.205973,-0.102669,14.398745,-2.700000,1.061733,1.143451,-1.418440,1.143451,10.568182,19.975339,23.791349,15.695600,5.189189,5.417118,19.240196,3.291139,-2.348578,-12.729234,-0.215285,13.708690,0.005152,开放申购,开放赎回,0.005165,0,0.005165,1.000000
2025-12-11,000004,0.970000,1.180000,1.140460,1.143987,-0.102987,-0.410678,14.046025,-3.000000,1.037010,0.831601,-1.221996,-1.522843,9.480813,18.148599,23.096447,15.338882,4.864865,5.779716,18.872549,3.291139,-2.348578,-12.729234,-0.215285,13.708690,-0.003088,开放申购,开放赎回,-0.003083,0,-0.003083,1.000000
2025-12-12,000004,0.977000,1.187000,1.148690,1.140460,0.617920,0.308008,14.869038,-2.300000,1.093817,0.617920,-0.204290,-1.710262,9.775281,19.877301,23.984772,17.005988,5.621622,6.543075,19.730392,3.291139,-2.348578,-12.729234,-0.215285,13.708690,0.007191,开放申购,开放赎回,0.007216,0,0.007216,1.000000
2025-12-13,000004,0.977000,1.187000,1.148690,1.148690,0.617920,0.308008,14.869038,-2.300000,1.093581,0.617920,-1.809045,-1.710262,10.896708,20.024570,24.458599,17.995169,5.621622,6.543075,19.730392,3.291139,-2.348578,-12.729234,-0.215285,13.708690,0.000000,开放申购,开放赎回,0.000000,1,,0.000000
2025-12-14,000004,0.977000,1.187000,1.148690,1.148690,0.617920,0.308008,14.869038,-2.300000,1.093344,0.617920,-0.912779,-1.710262,10.896708,20.024570,24.617347,18.280872,6.659389,6.775956,19.730392,3.291139,-2.348578,-12.729234,-0.215285,13.708690,0.000000,开放申购,开放赎回,0.000000,1,,0.000000
2025-12-15,000004,0.974000,1.184000,1.145163,1.148690,-0.307062,0.000000,14.516318,-2.600000,1.068728,-0.510725,-1.217039,-1.016260,10.556186,19.656020,24.552430,17.775091,6.215921,6.915477,19.362745,3.291139,-2.348578,-12.729234,-0.215285,13.708690,-0.003075,开放申购,开放赎回,-0.003071,0,-0.003071,1.000000
2025-12-16,000004,0.963000,1.173000,1.132230,1.145163,-1.432958,-1.129363,13.223013,-3.700000,0.978528,-0.516529,-2.332657,-2.727273,8.936652,18.596059,23.145780,17.295981,4.560261,5.708013,18.014706,3.291139,-2.348578,-12.729234,-0.215285,13.708690,-0.011358,开放申购,开放赎回,-0.011294,0,-0.011294,1.000000
2025-12-17,000004,0.978000,1.188000,1.149866,1.132230,0.102354,0.410678,14.986611,-2.200000,1.100744,0.513875,-0.911854,-2.102102,10.884354,20.591862,25.063939,19.123021,6.652126,6.420022,19.852941,3.291139,-2.348578,-12.729234,-0.215285,13.708690,0.015456,开放申购,开放赎回,0.015576,0,0.015576,1.000000
2025-12-18,000004,0.976000,1.186000,1.147515,1.149866,-0.102354,0.205339,14.751464,-2.400000,1.084286,0.618557,-0.610998,-2.594810,10.282486,18.879415,25.611326,18.879415,6.434024,6.550218,19.607843,3.291139,-2.348578,-12.729234,-0.215285,13.708690,-0.002047,开放申购,开放赎回,-0.002045,0,-0.002045,1.000000
2025-12-19,000004,0.981000,1.191000,1.153393,1.147515,0.409417,0.718686,15.339331,-1.900000,1.124535,0.409417,-0.203459,-0.808898,12.242563,19.926650,26.417526,20.664207,6.979280,7.096070,20.220588,3.291139,-2.348578,-12.729234,-0.215285,13.708690,0.005110,开放申购,开放赎回,0.005123,0,0.005123,1.000000
2025-12-20,000004,0.981000,1.191000,1.153393,1.153393,0.409417,0.718686,15.339331,-1.900000,1.124293,0.409417,-0.304878,-0.808898,12.629162,19.053398,26.908150,21.410891,8.517699,7.096070,20.220588,3.291139,-2.348578,-12.729234,-0.215285,13.708690,0.000000,开放申购,开放赎回,0.000000,1,,0.000000
2025-12-21,000004,0.981000,1.191000,1.153393,1.153393,0.409417,0.718686,15.339331,-1.900000,1.124050,0.409417,1.029866,-0.808898,12.629162,19.053398,26.417526,21.561338,7.683864,6.746464,20.220588,3.291139,-2.348578,-12.729234,-0.215285,13.708690,0.000000,开放申购,开放赎回,0.000000,1,,0.000000
2025-12-22,000004,0.988000,1.198000,1.161623,1.153393,0.713558,1.437372,16.162343,-1.200000,1.180129,1.437372,1.750772,0.000000,13.432836,19.902913,27.319588,23.038605,8.214677,8.930540,21.078431,3.291139,-2.348578,-12.729234,-0.215285,13.708690,0.007110,开放申购,开放赎回,0.007136,0,0.007136,1.000000
2025-12-23,000004,0.989000,1.199000,1.162799,1.161623,0.815494,1.540041,16.279916,-1.100000,1.187888,2.699896,1.853759,1.124744,13.157895,20.904645,27.448454,23.625000,7.734205,9.161148,21.200980,3.291139,-2.348578,-12.729234,-0.215285,13.708690,0.001012,开放申购,开放赎回,0.001012,0,0.001012,1.000000
2025-12-24,000004,1.001000,1.211000,1.176908,1.162799,2.038736,2.772074,17.690795,0.100000,1.283202,2.351738,2.666667,0.100000,13.750000,21.776156,28.994845,25.125000,9.279476,10.975610,22.671569,3.291139,-2.348578,-12.729234,-0.215285,13.708690,0.012060,开放申购,开放赎回,0.012133,0,0.012133,1.000000
2025-12-25,000004,1.007000,1.217000,1.183962,1.176908,2.650357,3.388090,18.396234,0.700000,1.330305,3.176230,2.860061,0.700000,13.019080,22.655298,30.103359,25.875000,9.934498,11.517165,23.406863,3.291139,-2.348578,-12.729234,-0.215285,13.708690,0.005976,开放申购,开放赎回,0.005994,0,0.005994,1.000000
2025-12-26,000004,1.004000,1.214000,1.180435,1.183962,2.344546,3.080082,18.043515,0.400000,1.306366,2.344546,3.611971,0.904523,13.190530,21.844660,30.559168,24.103832,9.606987,11.184939,23.039216,3.291139,-2.348578,-12.729234,-0.215285,13.708690,-0.002984,开放申购,开放赎回,-0.002979,0,-0.002979,1.000000
2025-12-27,000004,1.004000,1.214000,1.180435,1.180435,2.344546,3.080082,18.043515,0.400000,1.306084,2.344546,4.257529,0.904523,13.063063,21.992710,30.051813,23.190184,9.846827,11.184939,23.039216,3.291139,-2.348578,-12.729234,-0.215285,13.708690,0.000000,开放申购,开放赎回,0.000000,1,,0.000000
2025-12-28,000004,1.004000,1.214000,1.180435,1.180435,2.344546,3.080082,18.043515,0.400000,1.305803,2.344546,3.080082,0.904523,13.063063,21.992710,28.061224,23.797781,9.487459,11.308204,23.039216,3.291139,-2.348578,-12.729234,-0.215285,13.708690,0.000000,开放申购,开放赎回,0.000000,1,,0.000000
2025-12-29,000004,0.998000,1.208000,1.173381,1.180435,-0.597610,2.464066,17.338075,-0.200000,1.258052,1.012146,2.464066,-0.498504,12.387387,21.263669,26.329114,23.667906,9.190372,10.765816,22.303922,3.291139,-2.348578,-12.729234,-0.215285,13.708690,-0.005994,开放申购,开放赎回,-0.005976,0,-0.005976,1.000000
2025-12-30,000004,0.998000,1.208000,1.173381,1.173381,-0.597610,2.464066,17.338075,-0.200000,1.257781,0.910010,2.464066,-2.060844,11.259755,20.969697,26.329114,23.362176,8.478261,9.549945,22.303922,3.291139,-2.348578,-12.729234,-0.215285,13.708690,0.000000,开放申购,开放赎回,0.000000,0,0.000000,1.000000
2025-12-31,000004,0.996000,1.206000,1.171029,1.173381,-0.796813,2.258727,17.102929,-0.400000,1.241635,-0.499501,2.258727,-2.257115,11.036789,22.058824,26.075949,23.114957,7.443366,7.212056,22.058824,3.291139,-2.348578,-12.729234,-0.215285,13.708690,-0.002006,开放申购,开放赎回,-0.002004,0,-0.002004,1.000000
2025-12-01,000005,1.020800,1.555300,1.711801,1.711465,0.019596,0.019596,71.180064,2.080000,4.307837,-0.107643,-0.029380,0.265968,0.596778,2.410627,6.432921,9.916801,12.358451,19.144476,1.355667,4.660629,3.676155,1.832210,5.543547,3.186452,0.000196,暂停申购,暂停赎回,0.000196,0,0.000196,1.000000
2025-12-02,000005,1.020600,1.555100,1.711465,1.711801,0.000000,0.000000,71.146526,2.060000,4.305289,-0.088106,-0.048967,0.236555,0.577069,2.201997,6.412069,9.895266,12.357935,19.002604,1.335809,4.660629,3.676155,1.832210,5.543547,3.186452,-0.000196,暂停申购,暂停赎回,-0.000196,0,-0.000196,1.000000
2025-12-03,000005,1.020500,1.555000,1.711298,1.711465,-0.009798,-0.009798,71.129756,2.050000,4.303542,-0.009798,-0.088114,0.158413,0.557472,2.162276,6.401642,9.884498,12.218076,19.109461,1.325880,4.660629,3.676155,1.832210,5.543547,3.186452,-0.000098,暂停申购,暂停赎回,-0.000098,0,-0.000098,1.000000
2025-12-04,000005,1.019800,1.554300,1.710124,1.711298,-0.078385,-0.078385,71.012372,1.980000,4.296987,-0.058800,-0.166422,0.060479,0.469031,2.022998,6.328657,9.809124,12.141101,19.027759,1.256377,4.660629,3.676155,1.832210,5.543547,3.186452,-0.000686,暂停申购,暂停赎回,-0.000686,0,-0.000686,1.000000
2025-12-05,000005,1.019900,1.554400,1.710291,1.710124,-0.068587,-0.068587,71.029141,1.990000,4.296846,-0.068587,-0.185946,0.099525,0.459423,2.003370,6.380582,9.841316,12.152097,19.039431,1.266306,4.660629,3.676155,1.832210,5.543547,3.186452,0.000098,暂停申购,暂停赎回,0.000098,0,0.000098,1.000000
2025-12-06,000005,1.019900,1.554400,1.710291,1.710291,-0.068587,-0.068587,71.029141,1.990000,4.295904,-0.068587,-0.137080,0.099525,0.420527,1.983625,6.380582,9.937828,12.302363,19.039431,1.266306,4.660629,3.676155,1.832210,5.543547,3.186452,0.000000,暂停申购,暂停赎回,0.000000,1,,0.000000
2025-12-07,000005,1.019900,1.554400,1.710291,1.710291,-0.068587,-0.068587,71.029141,1.990000,4.294962,-0.068587,-0.097953,0.099525,0.420527,1.983625,6.359829,10.066775,12.593302,19.039431,1.266306,4.660629,3.676155,1.832210,5.543547,3.186452,0.000000,暂停申购,暂停赎回,0.000000,1,,0.000000
2025-12-08,000005,1.019800,1.554300,1.710124,1.710291,-0.009805,-0.078385,71.012372,1.980000,4.293219,-0.097962,-0.107748,0.148225,0.410681,1.973625,6.328657,10.109795,12.398921,19.027759,1.256377,4.660629,3.676155,1.832210,5.543547,3.186452,-0.000098,开放申购,开放赎回,-0.000098,0,-0.000098,1.000000
2025-12-09,000005,1.020000,1.554500,1.710459,1.710124,0.009805,-0.058789,71.045910,2.000000,4.293881,-0.058789,-0.088158,0.236233,0.381790,1.944290,6.349510,10.163708,12.334876,19.051102,1.276235,4.660629,3.676155,1.832210,5.543547,3.186452,0.000196,暂停申购,暂停赎回,0.000196,0,0.000196,1.000000
2025-12-10,000005,1.020200,1.554700,1.710794,1.710459,0.029415,-0.039193,71.079449,2.020000,4.294541,-0.029397,-0.097924,0.363532,0.401473,1.767380,6.370363,10.185309,12.238722,19.074446,1.296093,4.660629,3.676155,1.832210,5.543547,3.186452,0.000196,暂停申购,暂停赎回,0.000196,0,0.000196,1.000000
2025-12-11,000005,1.020500,1.555000,1.711298,1.710794,0.058829,-0.009798,71.129756,2.050000,4.296001,0.068641,-0.088114,0.412647,0.411567,1.797305,6.339419,10.217710,12.271727,19.109461,1.325880,4.660629,3.676155,1.832210,5.543547,3.186452,0.000294,暂停申购,暂停赎回,0.000294,0,0.000294,1.000000
2025-12-12,000005,1.020300,1.554800,1.710962,1.711298,0.039220,-0.029394,71.096218,2.030000,4.293460,0.039220,-0.127251,0.363573,0.382178,1.728244,6.318578,10.260822,12.249724,19.086117,1.306022,4.660629,3.676155,1.832210,5.543547,3.186452,-0.000196,暂停申购,暂停赎回,-0.000196,0,-0.000196,1.000000
2025-12-13,000005,1.020300,1.554800,1.710962,1.710962,0.039220,-0.029394,71.096218,2.030000,4.292520,0.039220,-0.127251,0.363573,0.382178,1.590985,6.318578,10.487919,12.078252,19.086117,1.306022,4.660629,3.676155,1.832210,5.543547,3.186452,0.000000,暂停申购,暂停赎回,0.000000,1,,0.000000
2025-12-14,000005,1.020300,1.554800,1.710962,1.710962,0.039220,-0.029394,71.096218,2.030000,4.291581,0.039220,-0.137027,0.363573,0.382178,1.590985,6.297857,10.466250,12.174641,19.086117,1.306022,4.660629,3.676155,1.832210,5.543547,3.186452,0.000000,暂停申购,暂停赎回,0.000000,1,,0.000000
2025-12-15,000005,1.019800,1.554300,1.710124,1.710962,-0.049005,-0.078385,71.012372,1.980000,4.286643,0.000000,-0.185965,0.285027,0.332986,1.541201,6.173342,10.325569,12.141101,19.027759,1.256377,4.660629,3.676155,1.832210,5.543547,3.186452,-0.000490,暂停申购,暂停赎回,-0.000490,0,-0.000490,1.000000
2025-12-16,000005,1.019900,1.554400,1.710291,1.710124,-0.039204,-0.068587,71.029141,1.990000,4.286504,-0.009804,-0.176177,0.285075,0.323418,1.433848,6.183753,10.336388,12.066411,19.039431,1.266306,4.660629,3.676155,1.832210,5.543547,3.186452,0.000098,暂停申购,暂停赎回,0.000098,0,0.000098,1.000000
2025-12-17,000005,1.020300,1.554800,1.710962,1.710291,0.000000,-0.029394,71.096218,2.030000,4.288764,0.009802,-0.166341,0.285271,0.323958,1.542054,6.225398,10.379661,12.142493,18.967624,1.306022,4.660629,3.676155,1.832210,5.543547,3.186452,0.000392,暂停申购,暂停赎回,0.000392,0,0.000392,1.000000
2025-12-18,000005,1.020500,1.555000,1.711298,1.710962,0.019602,-0.009798,71.129756,2.050000,4.289424,0.000000,-0.146771,0.334284,0.324227,1.650086,6.246220,10.401298,12.164475,18.990944,1.325880,4.660629,3.676155,1.832210,5.543547,3.186452,0.000196,暂停申购,暂停赎回,0.000196,0,0.000196,1.000000
2025-12-19,000005,1.020100,1.555400,1.711969,1.711298,0.058837,0.029425,71.196886,2.010000,4.291683,0.058837,-0.107601,0.413132,0.334491,1.709573,6.308603,10.368906,12.208474,19.037621,1.365627,4.660629,3.676155,1.832210,5.543547,3.186452,0.000392,暂停申购,暂停赎回,0.000392,0,0.000392,1.000000
2025-12-20,000005,1.020100,1.555400,1.711969,1.711969,0.058837,0.029425,71.196886,2.010000,4.290745,0.058837,-0.107601,0.413132,0.314927,1.552052,6.318958,10.347297,12.477095,19.037621,1.365627,4.660629,3.676155,1.832210,5.543547,3.186452,0.000000,暂停申购,暂停赎回,0.000000,1,,0.000000
2025-12-21,000005,1.020100,1.555400,1.711969,1.711969,0.058837,0.029425,71.196886,2.010000,4.289807,0.058837,-0.088049,0.413132,0.314927,1.552052,6.298249,10.314899,12.380244,18.919293,1.365627,4.660629,3.676155,1.832210,5.543547,3.186452,0.000000,暂停申购,暂停赎回,0.000000,1,,0.000000
2025-12-22,000005,1.020100,1.555400,1.711969,1.711969,0.000000,0.029425,71.196886,2.010000,4.288870,0.107895,-0.088049,0.403257,0.314927,1.552052,6.298249,10.250160,12.326509,18.683342,1.365627,4.660629,3.676155,1.832210,5.543547,3.186452,0.000000,暂停申购,暂停赎回,0.000000,0,0.000000,1.000000
2025-12-23,000005,1.020400,1.555700,1.712472,1.711969,0.029409,0.058843,71.247233,2.040000,4.290327,0.127517,-0.058666,0.492083,0.324866,1.542601,6.329510,10.195679,12.230752,18.718245,1.395438,4.660629,3.676155,1.832210,5.543547,3.186452,0.000294,暂停申购,暂停赎回,0.000294,0,0.000294,1.000000
2025-12-24,000005,1.020500,1.555800,1.712640,1.712472,0.039212,0.068649,71.264015,2.050000,4.290188,0.098072,-0.058653,0.610839,0.354262,1.611543,6.339931,10.206478,12.273924,18.729880,1.405375,4.660629,3.676155,1.832210,5.543547,3.186452,0.000098,暂停申购,暂停赎回,0.000098,0,0.000098,1.000000
2025-12-25,000005,1.020500,1.555800,1.712640,1.712640,0.039212,0.068649,71.264015,2.050000,4.289251,0.078454,-0.019518,0.660421,0.373834,1.680452,6.329490,10.206478,12.273924,18.612209,1.405375,4.660629,3.676155,1.832210,5.543547,3.186452,0.000000,暂停申购,暂停赎回,0.000000,0,0.000000,1.000000
2025-12-26,000005,1.020600,1.555900,1.712808,1.712640,0.049015,0.078454,71.280798,2.060000,4.289112,0.049015,0.078454,0.660363,0.383670,1.670716,6.350351,10.163020,12.284926,18.623832,1.415312,4.660629,3.676155,1.832210,5.543547,3.186452,0.000098,暂停申购,暂停赎回,0.000098,0,0.000098,1.000000
2025-12-27,000005,1.020600,1.555900,1.712808,1.712808,0.049015,0.078454,71.280798,2.060000,4.288176,0.049015,0.098070,0.660363,0.364096,1.552678,6.277301,10.141333,12.413816,18.623832,1.415312,4.660629,3.676155,1.832210,5.543547,3.186452,0.000000,暂停申购,暂停赎回,0.000000,1,,0.000000
2025-12-28,000005,1.020600,1.555900,1.712808,1.712808,0.049015,0.078454,71.280798,2.060000,4.287240,0.049015,0.078454,0.660363,0.364096,1.552678,6.204351,10.152175,12.349334,18.623832,1.415312,4.660629,3.676155,1.832210,5.543547,3.186452,0.000000,暂停申购,暂停赎回,0.000000,1,,0.000000
2025-12-29,000005,1.020200,1.555500,1.712137,1.712808,-0.039193,0.039231,71.213668,2.020000,4.283117,0.009803,0.039231,0.620912,0.324761,1.512876,6.110702,10.065662,12.305301,18.577340,1.375564,4.660629,3.676155,1.832210,5.543547,3.186452,-0.000392,暂停申购,暂停赎回,-0.000392,0,-0.000392,1.000000
2025-12-30,000005,1.020100,1.555400,1.711969,1.712137,-0.048991,0.029425,71.196886,2.010000,4.281385,-0.029400,0.029425,0.561497,0.305148,1.493107,6.100301,9.989932,12.144196,18.331166,1.365627,4.660629,3.676155,1.832210,5.543547,3.186452,-0.000098,暂停申购,暂停赎回,-0.000098,0,-0.000098,1.000000
2025-12-31,000005,1.020300,1.555600,1.712305,1.711969,-0.029394,0.049037,71.230451,2.030000,4.282045,-0.019598,0.049037,0.581213,0.324813,1.385501,6.110703,10.011496,12.027138,18.237415,1.385501,4.660629,3.676155,1.832210,5.543547,3.186452,0.000196,暂停申购,暂停赎回,0.000196,0,0.000196,1.000000
2025-12-01,000006,2.553100,2.881100,2.950073,2.921648,0.972909,0.972909,195.007280,155.310000,17.488535,3.402049,2.021978,4.936293,23.171555,30.921491,22.274904,31.312040,5.543613,50.017537,32.911656,-7.005229,10.171209,-18.789795,28.112767,71.805625,0.009682,开放申购,开放赎回,0.009729,0,0.009729,1.000000
2025-12-02,000006,2.543400,2.871400,2.938865,2.950073,0.589282,0.589282,193.886458,154.340000,17.414233,1.817454,1.634366,5.090488,22.703589,28.525949,21.810345,30.270436,5.842697,49.224911,32.406684,-7.005229,10.171209,-18.789795,28.112767,71.805625,-0.003807,开放申购,开放赎回,-0.003799,0,-0.003799,1.000000
2025-12-03,000006,2.527900,2.855900,2.920955,2.938865,-0.023729,-0.023729,192.095454,152.790000,17.299760,1.473186,0.273701,5.889499,20.784557,27.036534,21.068008,29.476542,4.450045,48.513068,31.599771,-7.005229,10.171209,-18.789795,28.112767,71.805625,-0.006113,开放申购,开放赎回,-0.006094,0,-0.006094,1.000000
2025-12-04,000006,2.511000,2.839000,2.901427,2.920955,-0.692110,-0.692110,190.142682,151.100000,17.175119,0.251527,0.207519,5.322763,19.395179,27.184318,20.172290,28.610940,3.751756,46.567449,30.719975,-7.005229,10.171209,-18.789795,28.112767,71.805625,-0.006708,开放申购,开放赎回,-0.006685,0,-0.006685,1.000000
2025-12-05,000006,2.540100,2.868100,2.935051,2.901427,0.458770,0.458770,193.505148,154.010000,17.368525,0.458770,0.657817,5.184480,20.801826,27.771630,23.395676,30.616548,4.954136,48.266021,32.234890,-7.005229,10.171209,-18.789795,28.112767,71.805625,0.011522,开放申购,开放赎回,0.011589,0,0.011589,1.000000
2025-12-06,000006,2.540100,2.868100,2.935051,2.935051,0.458770,0.458770,193.505148,154.010000,17.360869,0.458770,0.236770,5.184480,20.178842,26.599880,22.840700,30.549417,7.041719,48.266021,32.234890,-7.005229,10.171209,-18.789795,28.112767,71.805625,0.000000,开放申购,开放赎回,0.000000,1,,0.000000
2025-12-07,000006,2.540100,2.868100,2.935051,2.935051,0.458770,0.458770,193.505148,154.010000,17.353219,0.458770,0.137980,5.184480,20.178842,26.599880,23.001307,31.162863,9.699849,48.203256,32.234890,-7.005229,10.171209,-18.789795,28.112767,71.805625,0.000000,开放申购,开放赎回,0.000000,1,,0.000000
2025-12-08,000006,2.552800,2.880800,2.949726,2.935051,0.499980,0.961044,194.972616,155.280000,17.432550,-0.011750,0.638650,4.652974,20.779712,27.232855,24.776382,32.029997,7.849599,48.708173,32.896038,-7.005229,10.171209,-18.789795,28.112767,71.805625,0.004987,开放申购,开放赎回,0.005000,0,0.005000,1.000000
2025-12-09,000006,2.535500,2.863500,2.929736,2.949726,-0.181095,0.276844,192.973624,153.550000,17.306362,-0.310608,-0.043365,3.773585,19.272744,26.194505,23.930788,31.094566,7.463762,49.757506,31.995419,-7.005229,10.171209,-18.789795,28.112767,71.805625,-0.006800,开放申购,开放赎回,-0.006777,0,-0.006777,1.000000
2025-12-10,000006,2.535800,2.863800,2.930083,2.929736,-0.169285,0.288709,193.008288,153.580000,17.300808,0.312512,-0.995588,3.790111,19.680951,25.833664,23.945452,31.110077,6.345146,48.802762,32.011036,-7.005229,10.171209,-18.789795,28.112767,71.805625,0.000118,开放申购,开放赎回,0.000118,0,0.000118,1.000000
2025-12-11,000006,2.506800,2.834800,2.896574,2.930083,-1.310972,-0.858216,189.657377,150.680000,17.093195,-0.167264,-2.196559,1.877591,17.475046,23.269079,21.353536,29.610672,5.128958,48.843734,30.501327,-7.005229,10.171209,-18.789795,28.112767,71.805625,-0.011502,开放申购,开放赎回,-0.011436,0,-0.011436,1.000000
2025-12-12,000006,2.513800,2.841800,2.904662,2.896574,-1.035392,-0.581372,190.466218,151.380000,17.134121,-1.035392,-1.743277,2.041810,17.456312,22.129913,21.164506,30.329739,5.422520,49.259366,30.865740,-7.005229,10.171209,-18.789795,28.112767,71.805625,0.002789,开放申购,开放赎回,0.002792,0,0.002792,1.000000
2025-12-13,000006,2.513800,2.841800,2.904662,2.904662,-1.035392,-0.581372,190.466218,151.380000,17.126597,-1.035392,-2.357739,2.041810,17.974470,23.997435,21.774936,31.874934,5.617411,49.259366,30.865740,-7.005229,10.171209,-18.789795,28.112767,71.805625,0.000000,开放申购,开放赎回,0.000000,1,,0.000000
2025-12-14,000006,2.513800,2.841800,2.904662,2.904662,-1.035392,-0.581372,190.466218,151.380000,17.119080,-1.035392,-1.942581,2.041810,17.974470,23.997435,21.863487,31.944153,5.951277,47.417638,30.865740,-7.005229,10.171209,-18.789795,28.112767,71.805625,0.000000,开放申购,开放赎回,0.000000,1,,0.000000
2025-12-15,000006,2.517300,2.845300,2.908706,2.904662,0.139231,-0.442950,190.870638,151.730000,17.135709,-1.390630,-1.806054,2.508450,18.138727,24.170078,22.466553,30.952505,7.105476,46.555023,31.047946,-7.005229,10.171209,-18.789795,28.112767,71.805625,0.001391,开放申购,开放赎回,0.001392,0,0.001392,1.000000
2025-12-16,000006,2.477100,2.805100,2.862256,2.908706,-1.459941,-2.032826,186.225582,147.710000,16.849323,-2.303293,-3.374161,0.425687,15.768566,22.205229,20.510825,30.938788,4.930741,44.130901,28.955177,-7.005229,10.171209,-18.789795,28.112767,71.805625,-0.016098,开放申购,开放赎回,-0.015969,0,-0.015969,1.000000
2025-12-17,000006,2.507500,2.835500,2.897383,2.862256,-0.250617,-0.830532,189.738261,150.750000,17.053084,-1.116019,-2.035474,1.819142,17.178373,26.859253,21.989784,32.545724,8.249870,44.504258,30.537769,-7.005229,10.171209,-18.789795,28.112767,71.805625,0.012198,开放申购,开放赎回,0.012272,0,0.012272,1.000000
2025-12-18,000006,2.523100,2.851100,2.915408,2.897383,0.369958,-0.213565,191.540820,152.310000,17.153065,0.650231,-0.422291,4.489171,18.322078,27.114716,23.985258,33.370335,8.923329,45.784244,31.349888,-7.005229,10.171209,-18.789795,28.112767,71.805625,0.006202,开放申购,开放赎回,0.006221,0,0.006221,1.000000
2025-12-19,000006,2.549100,2.877100,2.945451,2.915408,1.404249,0.814712,194.545086,154.910000,17.323302,1.404249,0.417569,5.644660,20.993924,28.431076,25.035562,35.966503,10.045761,47.286519,32.703420,-7.005229,10.171209,-18.789795,28.112767,71.805625,0.010252,开放申购,开放赎回,0.010305,0,0.010305,1.000000
2025-12-20,000006,2.549100,2.877100,2.945451,2.945451,1.404249,0.814712,194.545086,154.910000,17.315711,1.404249,0.954455,5.644660,21.299072,27.864165,25.806929,36.680965,12.617628,47.286519,32.703420,-7.005229,10.171209,-18.789795,28.112767,71.805625,0.000000,开放申购,开放赎回,0.000000,1,,0.000000
